"Datetime","Date","Time","Flag","Height","AboveJL","Baitsbite","Rain"
"03/06/2024 21:00:00","03/06/2024","21:00:00","Green","3.89","0.672","0.246","0"
"03/06/2024 22:00:00","03/06/2024","22:00:00","Green","3.89","0.672","0.246","0"
"03/06/2024 23:00:00","03/06/2024","23:00:00","Green","3.89","0.672","0.246","0"
"04/06/2024 00:00:00","04/06/2024","00:00:00","Green","3.9","0.672","0.254","0"
"04/06/2024 01:00:00","04/06/2024","01:00:00","Green","3.9","0.672","0.254","0"
"04/06/2024 02:00:00","04/06/2024","02:00:00","Green","3.9","0.672","0.254","0"
"04/06/2024 03:00:00","04/06/2024","03:00:00","#N/A","3.9","0.672","0.254","0"
"04/06/2024 04:00:00","04/06/2024","04:00:00","#N/A","3.9","0.672","0.254","0"
"04/06/2024 05:00:00","04/06/2024","05:00:00","#N/A","3.9","0.672","0.254","0"
"04/06/2024 06:00:00","04/06/2024","06:00:00","#N/A","3.9","0.672","0.254","0"
"04/06/2024 07:00:00","04/06/2024","07:00:00","#N/A","3.9","0.672","0.254","0"
"04/06/2024 08:00:00","04/06/2024","08:00:00","#N/A","3.89","0.671","0.248","0"
"04/06/2024 09:00:00","04/06/2024","09:00:00","#N/A","3.89","0.671","0.248","0"
"04/06/2024 10:00:00","04/06/2024","10:00:00","#N/A","3.89","0.671","0.248","0"
"04/06/2024 11:00:00","04/06/2024","11:00:00","#N/A","3.89","0.671","0.248","0"
"04/06/2024 12:00:00","04/06/2024","12:00:00","#N/A","3.89","0.671","0.248","0.15"
"04/06/2024 13:00:00","04/06/2024","13:00:00","#N/A","3.89","0.671","0.248","0.28"
"04/06/2024 14:00:00","04/06/2024","14:00:00","#N/A","3.89","0.671","0.248","0.09"
"04/06/2024 15:00:00","04/06/2024","15:00:00","#N/A","3.89","0.671","0.248","0.01"
"04/06/2024 16:00:00","04/06/2024","16:00:00","#N/A","3.88","0.672","0.238","0.2"
"04/06/2024 17:00:00","04/06/2024","17:00:00","#N/A","3.88","0.672","0.238","0.3"
"04/06/2024 18:00:00","04/06/2024","18:00:00","#N/A","3.88","0.672","0.238","0.31"
"04/06/2024 19:00:00","04/06/2024","19:00:00","#N/A","3.88","0.672","0.238","0.24"
"04/06/2024 20:00:00","04/06/2024","20:00:00","#N/A","3.88","0.672","0.238","0.21"
"04/06/2024 21:00:00","04/06/2024","21:00:00","#N/A","3.88","0.672","0.238","0"
"04/06/2024 22:00:00","04/06/2024","22:00:00","Green","3.88","0.672","0.238","0"
"04/06/2024 23:00:00","04/06/2024","23:00:00","Green","3.88","0.672","0.238","0"
"05/06/2024 00:00:00","05/06/2024","00:00:00","Green","3.89","0.674","0.243","0"
"05/06/2024 01:00:00","05/06/2024","01:00:00","Green","3.89","0.673","0.243","0"
"05/06/2024 02:00:00","05/06/2024","02:00:00","Green","3.88","0.673","0.243","0"
"05/06/2024 03:00:00","05/06/2024","03:00:00","Green","3.88","0.673","0.243","0"
"05/06/2024 04:00:00","05/06/2024","04:00:00","Green","3.88","0.673","0.243","0"
"05/06/2024 05:00:00","05/06/2024","05:00:00","Green","3.88","0.673","0.243","0"
"05/06/2024 06:00:00","05/06/2024","06:00:00","Green","3.88","0.673","0.243","0"
"05/06/2024 07:00:00","05/06/2024","07:00:00","Green","3.88","0.673","0.243","0"
"05/06/2024 08:00:00","05/06/2024","08:00:00","Green","3.89","0.673","0.248","0"
"05/06/2024 09:00:00","05/06/2024","09:00:00","Green","3.89","0.673","0.248","0"
"05/06/2024 10:00:00","05/06/2024","10:00:00","Green","3.89","0.673","0.248","0"
"05/06/2024 11:00:00","05/06/2024","11:00:00","Green","3.89","0.673","0.248","0"
"05/06/2024 12:00:00","05/06/2024","12:00:00","Green","3.89","0.673","0.248","0"
"05/06/2024 13:00:00","05/06/2024","13:00:00","Green","3.89","0.673","0.248","0"
"05/06/2024 14:00:00","05/06/2024","14:00:00","Green","3.89","0.673","0.248","0"
"05/06/2024 15:00:00","05/06/2024","15:00:00","Green","3.89","0.673","0.248","0"
"05/06/2024 16:00:00","05/06/2024","16:00:00","Green","3.88","0.671","0.246","0"
"05/06/2024 17:00:00","05/06/2024","17:00:00","Green","3.88","0.671","0.246","0"
"05/06/2024 18:00:00","05/06/2024","18:00:00","Green","3.88","0.671","0.246","0"
"05/06/2024 19:00:00","05/06/2024","19:00:00","Green","3.88","0.671","0.246","0"
"05/06/2024 20:00:00","05/06/2024","20:00:00","Green","3.88","0.671","0.246","0"
"05/06/2024 21:00:00","05/06/2024","21:00:00","Green","3.88","0.671","0.246","0"
"05/06/2024 22:00:00","05/06/2024","22:00:00","Green","3.88","0.671","0.246","0"
"05/06/2024 23:00:00","05/06/2024","23:00:00","Green","3.88","0.671","0.246","0"
"06/06/2024 00:00:00","06/06/2024","00:00:00","Green","3.89","0.671","0.244","0"
"06/06/2024 01:00:00","06/06/2024","01:00:00","Green","3.89","0.671","0.244","0"
"06/06/2024 02:00:00","06/06/2024","02:00:00","Green","3.89","0.671","0.244","0"
"06/06/2024 03:00:00","06/06/2024","03:00:00","Green","3.89","0.671","0.244","0"
"06/06/2024 04:00:00","06/06/2024","04:00:00","Green","3.89","0.671","0.244","0"
"06/06/2024 05:00:00","06/06/2024","05:00:00","Green","3.89","0.671","0.244","0"
"06/06/2024 06:00:00","06/06/2024","06:00:00","Green","3.89","0.671","0.244","0"
"06/06/2024 07:00:00","06/06/2024","07:00:00","Green","3.89","0.671","0.244","0"
"06/06/2024 08:00:00","06/06/2024","08:00:00","Green","3.88","0.668","0.247","0"
"06/06/2024 09:00:00","06/06/2024","09:00:00","Green","3.88","0.668","0.247","0"
"06/06/2024 10:00:00","06/06/2024","10:00:00","Green","3.88","0.668","0.247","0"
"06/06/2024 11:00:00","06/06/2024","11:00:00","Green","3.88","0.668","0.247","0"
"06/06/2024 12:00:00","06/06/2024","12:00:00","Green","3.88","0.668","0.247","0"
"06/06/2024 13:00:00","06/06/2024","13:00:00","Green","3.88","0.668","0.247","0"
"06/06/2024 14:00:00","06/06/2024","14:00:00","Green","3.88","0.668","0.247","0"
"06/06/2024 15:00:00","06/06/2024","15:00:00","Green","3.88","0.668","0.247","0"
"06/06/2024 16:00:00","06/06/2024","16:00:00","Green","3.89","0.668","0.242","0"
"06/06/2024 17:00:00","06/06/2024","17:00:00","Green","3.89","0.668","0.242","0"
"06/06/2024 18:00:00","06/06/2024","18:00:00","Green","3.89","0.668","0.242","0"
"06/06/2024 19:00:00","06/06/2024","19:00:00","Green","3.89","0.668","0.242","0"
"06/06/2024 20:00:00","06/06/2024","20:00:00","Green","3.89","0.668","0.242","0"
"06/06/2024 21:00:00","06/06/2024","21:00:00","Green","3.89","0.668","0.242","0"
"06/06/2024 22:00:00","06/06/2024","22:00:00","Green","3.89","0.668","0.242","0"
"06/06/2024 23:00:00","06/06/2024","23:00:00","Green","3.89","0.668","0.242","0"
"07/06/2024 00:00:00","07/06/2024","00:00:00","Green","3.89","0.664","0.252","0"
"07/06/2024 01:00:00","07/06/2024","01:00:00","Green","3.89","0.664","0.252","0"
"07/06/2024 02:00:00","07/06/2024","02:00:00","Green","3.89","0.664","0.252","0"
"07/06/2024 03:00:00","07/06/2024","03:00:00","Green","3.89","0.664","0.252","0"
"07/06/2024 04:00:00","07/06/2024","04:00:00","Green","3.89","0.664","0.252","0"
"07/06/2024 05:00:00","07/06/2024","05:00:00","Green","3.89","0.664","0.252","0"
"07/06/2024 06:00:00","07/06/2024","06:00:00","Green","3.89","0.664","0.252","0.01"
"07/06/2024 07:00:00","07/06/2024","07:00:00","Green","3.89","0.664","0.252","0"
"07/06/2024 08:00:00","07/06/2024","08:00:00","Green","3.89","0.664","0.252","0.01"
"07/06/2024 09:00:00","07/06/2024","09:00:00","Green","3.88","0.663","0.246","0"
"07/06/2024 10:00:00","07/06/2024","10:00:00","Green","3.88","0.663","0.246","0"
"07/06/2024 11:00:00","07/06/2024","11:00:00","Green","3.88","0.663","0.246","0"
"07/06/2024 12:00:00","07/06/2024","12:00:00","Green","3.88","0.663","0.246","0"
"07/06/2024 13:00:00","07/06/2024","13:00:00","Green","3.88","0.663","0.246","0"
"07/06/2024 14:00:00","07/06/2024","14:00:00","Green","3.88","0.663","0.246","0"
"07/06/2024 15:00:00","07/06/2024","15:00:00","Green","3.88","0.663","0.246","0"
"07/06/2024 16:00:00","07/06/2024","16:00:00","Green","3.88","0.659","0.24","0"
"07/06/2024 17:00:00","07/06/2024","17:00:00","Green","3.88","0.659","0.24","0"
"07/06/2024 18:00:00","07/06/2024","18:00:00","Green","3.88","0.659","0.24","0"
"07/06/2024 19:00:00","07/06/2024","19:00:00","Green","3.88","0.659","0.24","0"
"07/06/2024 20:00:00","07/06/2024","20:00:00","Green","3.88","0.659","0.24","0"
"07/06/2024 21:00:00","07/06/2024","21:00:00","Green","3.88","0.659","0.24","0"
"07/06/2024 22:00:00","07/06/2024","22:00:00","Green","3.88","0.659","0.24","0"
"07/06/2024 23:00:00","07/06/2024","23:00:00","Green","3.88","0.659","0.24","0"
"08/06/2024 00:00:00","08/06/2024","00:00:00","Green","3.88","0.659","0.239","0"
"08/06/2024 01:00:00","08/06/2024","01:00:00","Green","3.88","0.659","0.239","0"
"08/06/2024 02:00:00","08/06/2024","02:00:00","Green","3.88","0.659","0.239","0"
"08/06/2024 03:00:00","08/06/2024","03:00:00","Green","3.88","0.659","0.239","0"
"08/06/2024 04:00:00","08/06/2024","04:00:00","Green","3.88","0.659","0.239","0"
"08/06/2024 05:00:00","08/06/2024","05:00:00","Green","3.88","0.659","0.239","0"
"08/06/2024 06:00:00","08/06/2024","06:00:00","Green","3.88","0.659","0.239","0"
"08/06/2024 07:00:00","08/06/2024","07:00:00","Green","3.88","0.659","0.239","0"
"08/06/2024 08:00:00","08/06/2024","08:00:00","Green","3.89","0.659","0.26","0"
"08/06/2024 09:00:00","08/06/2024","09:00:00","Green","3.89","0.659","0.26","0"
"08/06/2024 10:00:00","08/06/2024","10:00:00","Green","3.89","0.659","0.26","0"
"08/06/2024 11:00:00","08/06/2024","11:00:00","Green","3.89","0.659","0.26","0"
"08/06/2024 12:00:00","08/06/2024","12:00:00","Green","3.89","0.659","0.26","0"
"08/06/2024 13:00:00","08/06/2024","13:00:00","Green","3.89","0.659","0.26","0"
"08/06/2024 14:00:00","08/06/2024","14:00:00","Green","3.89","0.659","0.26","0"
"08/06/2024 15:00:00","08/06/2024","15:00:00","Green","3.89","0.659","0.26","0"
"08/06/2024 16:00:00","08/06/2024","16:00:00","Green","3.88","0.656","0.245","0"
"08/06/2024 17:00:00","08/06/2024","17:00:00","Green","3.88","0.656","0.245","0"
"08/06/2024 18:00:00","08/06/2024","18:00:00","Green","3.88","0.656","0.245","0"
"08/06/2024 19:00:00","08/06/2024","19:00:00","Green","3.88","0.656","0.245","0"
"08/06/2024 20:00:00","08/06/2024","20:00:00","Green","3.88","0.656","0.245","0"
"08/06/2024 21:00:00","08/06/2024","21:00:00","Green","3.88","0.656","0.245","0"
"08/06/2024 22:00:00","08/06/2024","22:00:00","Green","3.88","0.656","0.245","0"
"08/06/2024 23:00:00","08/06/2024","23:00:00","Green","3.88","0.656","0.245","0"
"09/06/2024 00:00:00","09/06/2024","00:00:00","Green","3.89","0.656","0.252","0"
"09/06/2024 01:00:00","09/06/2024","01:00:00","Green","3.89","0.656","0.252","0"
"09/06/2024 02:00:00","09/06/2024","02:00:00","Green","3.89","0.656","0.252","0"
"09/06/2024 03:00:00","09/06/2024","03:00:00","Green","3.89","0.656","0.252","0"
"09/06/2024 04:00:00","09/06/2024","04:00:00","Green","3.89","0.656","0.252","0"
"09/06/2024 05:00:00","09/06/2024","05:00:00","Green","3.89","0.656","0.252","0"
"09/06/2024 06:00:00","09/06/2024","06:00:00","Green","3.89","0.656","0.252","0"
"09/06/2024 07:00:00","09/06/2024","07:00:00","Green","3.89","0.656","0.252","0"
"09/06/2024 08:00:00","09/06/2024","08:00:00","Green","3.87","0.653","0.248","0"
"09/06/2024 09:00:00","09/06/2024","09:00:00","Green","3.87","0.653","0.248","0"
"09/06/2024 10:00:00","09/06/2024","10:00:00","Green","3.87","0.653","0.248","0"
"09/06/2024 11:00:00","09/06/2024","11:00:00","Green","3.87","0.653","0.248","0"
"09/06/2024 12:00:00","09/06/2024","12:00:00","Green","3.87","0.653","0.248","0"
"09/06/2024 13:00:00","09/06/2024","13:00:00","Green","3.87","0.653","0.248","0"
"09/06/2024 14:00:00","09/06/2024","14:00:00","Green","3.87","0.653","0.248","0"
"09/06/2024 15:00:00","09/06/2024","15:00:00","Green","3.87","0.653","0.248","0"
"09/06/2024 16:00:00","09/06/2024","16:00:00","Green","3.88","0.655","0.245","0"
"09/06/2024 17:00:00","09/06/2024","17:00:00","Green","3.88","0.655","0.245","0"
"09/06/2024 18:00:00","09/06/2024","18:00:00","Green","3.88","0.655","0.245","0"
"09/06/2024 19:00:00","09/06/2024","19:00:00","Green","3.88","0.655","0.245","0"
"09/06/2024 20:00:00","09/06/2024","20:00:00","Green","3.88","0.655","0.245","0.02"
"09/06/2024 21:00:00","09/06/2024","21:00:00","Green","3.88","0.655","0.245","0.04"
"09/06/2024 22:00:00","09/06/2024","22:00:00","Green","3.88","0.655","0.245","0.05"
"09/06/2024 23:00:00","09/06/2024","23:00:00","Green","3.88","0.655","0.245","0.2"
"10/06/2024 00:00:00","10/06/2024","00:00:00","Green","3.89","0.655","0.252","0.27"
"10/06/2024 01:00:00","10/06/2024","01:00:00","Green","3.89","0.655","0.252","0.09"
"10/06/2024 02:00:00","10/06/2024","02:00:00","Green","3.89","0.655","0.252","0.79"
"10/06/2024 03:00:00","10/06/2024","03:00:00","Green","3.89","0.655","0.252","0.28"
"10/06/2024 04:00:00","10/06/2024","04:00:00","Green","3.89","0.655","0.252","0.08"
"10/06/2024 05:00:00","10/06/2024","05:00:00","Green","3.89","0.655","0.252","0.18"
"10/06/2024 06:00:00","10/06/2024","06:00:00","Green","3.89","0.655","0.252","0.88"
"10/06/2024 07:00:00","10/06/2024","07:00:00","Green","3.89","0.655","0.252","0.84"
"10/06/2024 08:00:00","10/06/2024","08:00:00","Green","3.89","0.659","0.255","0.23"
"10/06/2024 09:00:00","10/06/2024","09:00:00","Green","3.89","0.659","0.255","0"
"10/06/2024 10:00:00","10/06/2024","10:00:00","Green","3.89","0.659","0.255","0.6"
"10/06/2024 11:00:00","10/06/2024","11:00:00","Green","3.89","0.659","0.255","0.75"
"10/06/2024 12:00:00","10/06/2024","12:00:00","Green","3.89","0.659","0.255","0.3"
"10/06/2024 13:00:00","10/06/2024","13:00:00","Green","3.89","0.659","0.255","0.68"
"10/06/2024 14:00:00","10/06/2024","14:00:00","Green","3.89","0.659","0.255","0"
"10/06/2024 15:00:00","10/06/2024","15:00:00","Green","3.89","0.659","0.255","1.04"
"10/06/2024 16:00:00","10/06/2024","16:00:00","Green","3.89","0.661","0.236","0"
"10/06/2024 17:00:00","10/06/2024","17:00:00","Green","3.88","0.661","0.236","0"
"10/06/2024 18:00:00","10/06/2024","18:00:00","Green","3.88","0.661","0.236","0"
"10/06/2024 19:00:00","10/06/2024","19:00:00","Green","3.88","0.661","0.236","0"
"10/06/2024 20:00:00","10/06/2024","20:00:00","Green","3.88","0.661","0.236","0"
"10/06/2024 21:00:00","10/06/2024","21:00:00","Green","3.88","0.661","0.236","0"
"10/06/2024 22:00:00","10/06/2024","22:00:00","Green","3.88","0.661","0.236","0"
"10/06/2024 23:00:00","10/06/2024","23:00:00","Green","3.88","0.661","0.236","0"
"11/06/2024 00:00:00","11/06/2024","00:00:00","Green","3.89","0.665","0.237","0"
"11/06/2024 01:00:00","11/06/2024","01:00:00","Green","3.89","0.665","0.237","0"
"11/06/2024 02:00:00","11/06/2024","02:00:00","Green","3.89","0.665","0.237","0"
"11/06/2024 03:00:00","11/06/2024","03:00:00","Green","3.89","0.665","0.237","0"
"11/06/2024 04:00:00","11/06/2024","04:00:00","Green","3.89","0.665","0.237","0.01"
"11/06/2024 05:00:00","11/06/2024","05:00:00","Green","3.89","0.665","0.237","0"
"11/06/2024 06:00:00","11/06/2024","06:00:00","Green","3.89","0.665","0.237","0"
"11/06/2024 07:00:00","11/06/2024","07:00:00","Green","3.89","0.665","0.237","0"
"11/06/2024 08:00:00","11/06/2024","08:00:00","Green","3.89","0.666","0.246","0"
"11/06/2024 09:00:00","11/06/2024","09:00:00","Green","3.89","0.666","0.246","0.01"
"11/06/2024 10:00:00","11/06/2024","10:00:00","Green","3.89","0.666","0.246","0.23"
"11/06/2024 11:00:00","11/06/2024","11:00:00","Green","3.89","0.666","0.246","0"
"11/06/2024 12:00:00","11/06/2024","12:00:00","Green","3.89","0.666","0.246","0.01"
"11/06/2024 13:00:00","11/06/2024","13:00:00","Green","3.89","0.666","0.246","0.09"
"11/06/2024 14:00:00","11/06/2024","14:00:00","Green","3.89","0.666","0.246","0"
"11/06/2024 15:00:00","11/06/2024","15:00:00","Green","3.89","0.666","0.246","0.24"
"11/06/2024 16:00:00","11/06/2024","16:00:00","Green","3.89","0.666","0.246","0.02"
"11/06/2024 17:00:00","11/06/2024","17:00:00","Green","3.89","0.666","0.243","0.13"
"11/06/2024 18:00:00","11/06/2024","18:00:00","Green","3.89","0.666","0.243","0.99"
"11/06/2024 19:00:00","11/06/2024","19:00:00","Green","3.89","0.666","0.243","0"
"11/06/2024 20:00:00","11/06/2024","20:00:00","Green","3.89","0.666","0.243","0"
"11/06/2024 21:00:00","11/06/2024","21:00:00","Green","3.89","0.666","0.243","0"
"11/06/2024 22:00:00","11/06/2024","22:00:00","Green","3.89","0.666","0.243","0"
"11/06/2024 23:00:00","11/06/2024","23:00:00","Green","3.89","0.666","0.243","0"
"12/06/2024 00:00:00","12/06/2024","00:00:00","Green","3.89","0.666","0.243","0"
"12/06/2024 01:00:00","12/06/2024","01:00:00","Green","3.89","0.667","0.245","0"
"12/06/2024 02:00:00","12/06/2024","02:00:00","Green","3.89","0.666","0.245","0"
"12/06/2024 03:00:00","12/06/2024","03:00:00","Green","3.89","0.666","0.245","0"
"12/06/2024 04:00:00","12/06/2024","04:00:00","Green","3.89","0.666","0.245","0"
"12/06/2024 05:00:00","12/06/2024","05:00:00","Green","3.89","0.666","0.245","0"
"12/06/2024 06:00:00","12/06/2024","06:00:00","Green","3.89","0.666","0.245","0"
"12/06/2024 07:00:00","12/06/2024","07:00:00","Green","3.89","0.666","0.245","0"
"12/06/2024 08:00:00","12/06/2024","08:00:00","Green","3.89","0.666","0.245","0"
"12/06/2024 09:00:00","12/06/2024","09:00:00","Green","3.89","0.665","0.248","0"
"12/06/2024 10:00:00","12/06/2024","10:00:00","Green","3.89","0.665","0.248","0"
"12/06/2024 11:00:00","12/06/2024","11:00:00","Green","3.89","0.665","0.248","0"
"12/06/2024 12:00:00","12/06/2024","12:00:00","Green","3.89","0.665","0.248","0"
"12/06/2024 13:00:00","12/06/2024","13:00:00","Green","3.89","0.665","0.248","0"
"12/06/2024 14:00:00","12/06/2024","14:00:00","Green","3.89","0.665","0.248","0"
"12/06/2024 15:00:00","12/06/2024","15:00:00","Green","3.89","0.665","0.248","0"
"12/06/2024 16:00:00","12/06/2024","16:00:00","Green","3.89","0.664","0.243","0"
"12/06/2024 17:00:00","12/06/2024","17:00:00","Green","3.89","0.664","0.243","0"
"12/06/2024 18:00:00","12/06/2024","18:00:00","Green","3.89","0.664","0.243","0"
"12/06/2024 19:00:00","12/06/2024","19:00:00","Green","3.89","0.664","0.243","0"
"12/06/2024 20:00:00","12/06/2024","20:00:00","Green","3.89","0.664","0.243","0"
"12/06/2024 21:00:00","12/06/2024","21:00:00","Green","3.89","0.664","0.243","0"
"12/06/2024 22:00:00","12/06/2024","22:00:00","Green","3.89","0.664","0.243","0"
"12/06/2024 23:00:00","12/06/2024","23:00:00","Green","3.89","0.664","0.243","0"
"13/06/2024 00:00:00","13/06/2024","00:00:00","Green","3.89","0.664","0.243","0"
"13/06/2024 01:00:00","13/06/2024","01:00:00","Green","3.9","0.664","0.25","0"
"13/06/2024 02:00:00","13/06/2024","02:00:00","Green","3.9","0.664","0.25","0"
"13/06/2024 03:00:00","13/06/2024","03:00:00","Green","3.9","0.664","0.25","0"
"13/06/2024 04:00:00","13/06/2024","04:00:00","Green","3.9","0.664","0.25","0"
"13/06/2024 05:00:00","13/06/2024","05:00:00","Green","3.9","0.664","0.25","0"
"13/06/2024 06:00:00","13/06/2024","06:00:00","Green","3.9","0.664","0.25","0"
"13/06/2024 07:00:00","13/06/2024","07:00:00","Green","3.9","0.664","0.25","0"
"13/06/2024 08:00:00","13/06/2024","08:00:00","Green","3.9","0.664","0.25","0"
"13/06/2024 09:00:00","13/06/2024","09:00:00","Green","3.88","0.661","0.242","0"
"13/06/2024 10:00:00","13/06/2024","10:00:00","Green","3.88","0.661","0.242","0"
"13/06/2024 11:00:00","13/06/2024","11:00:00","Green","3.89","0.662","0.248","0"
"13/06/2024 12:00:00","13/06/2024","12:00:00","Green","3.89","0.662","0.248","0"
"13/06/2024 13:00:00","13/06/2024","13:00:00","Green","3.89","0.662","0.248","0"
"13/06/2024 14:00:00","13/06/2024","14:00:00","Green","3.89","0.662","0.248","0.37"
"13/06/2024 15:00:00","13/06/2024","15:00:00","Green","3.89","0.662","0.248","0.01"
"13/06/2024 16:00:00","13/06/2024","16:00:00","Green","3.89","0.662","0.248","0.07"
"13/06/2024 17:00:00","13/06/2024","17:00:00","Green","3.89","0.657","0.262","2.65"
"13/06/2024 18:00:00","13/06/2024","18:00:00","Green","3.89","0.657","0.262","1.21"
"13/06/2024 19:00:00","13/06/2024","19:00:00","Green","3.89","0.657","0.262","0.03"
"13/06/2024 20:00:00","13/06/2024","20:00:00","Green","3.89","0.657","0.262","0.13"
"13/06/2024 21:00:00","13/06/2024","21:00:00","Green","3.89","0.657","0.262","0"
"13/06/2024 22:00:00","13/06/2024","22:00:00","Green","3.89","0.657","0.262","0"
"13/06/2024 23:00:00","13/06/2024","23:00:00","Green","3.89","0.657","0.262","0"
"14/06/2024 00:00:00","14/06/2024","00:00:00","Green","3.91","0.66","0.289","0"
"14/06/2024 01:00:00","14/06/2024","01:00:00","Green","3.91","0.66","0.289","0"
"14/06/2024 02:00:00","14/06/2024","02:00:00","Green","3.91","0.66","0.289","0.01"
"14/06/2024 03:00:00","14/06/2024","03:00:00","Green","3.91","0.66","0.289","0.01"
